-0.059850432,-0.0023820684,-0.058854934,-0.02803262,0.025484804,0.02464124,0.05095149,-0.06706435,-0.02338857,-0.14378934,0.04593845,0.04540274,-0.072285615,0.055903513,-0.12060562,-0.03257704,-0.032688424,0.03838653,0.019368825,0.01669545,-0.0036150226,-0.055518523,-0.062189393,-0.013555948,-0.18456127,-0.06612843,-0.06549782,0.07700154,-0.08244938,-0.03110516,-0.0034840954,0.022567803,-0.091139495,0.06092788,0.051758353,-0.09990306,0.09165759,0.09519101,-0.049731568,0.0031271018,-0.02501286,-0.026642257,-0.015046518,0.015641913,-0.049531072,0.08058241,0.068722546,0.016488384,-0.12781534,-0.054448705,0.07649199,0.036825076,0.045337863,0.08896192,0.03019187,-0.07631084,0.03953073,0.16917254,0.02854547,0.017203445,-0.05917386,0.023242025,-0.12299655,-0.15314701,-0.047198944,0.035624925,-0.06721386,-0.26504675,-0.19642662,-0.05651508,-0.10847977,-0.13105921,-0.033198033,-0.054971937,0.08463183,0.038299236,0.12395595,-0.053701084,0.050337326,0.012730655,-0.0013922227,0.0687583,0.035333566,0.059646394,0.05149289,0.060698155,0.020981073,-0.019119553,0.012183718,-0.07462676,0.050291248,-0.00563038,-0.07755526,0.024168076,0.09779823,-0.016262246,0.06068837,0.020875305,0.052425545,-0.015986867,0.027130984,0.054745883,0.030391736,0.14825888,0.06312795,-0.1586527,-0.12628451,0.107108496,-0.08183109,0.059662357,0.055595692,-0.046786115,0.023197062,0.12498252,0.077255495,-0.0380855,0.14467107,-0.07748596,-0.04505585,0.087740615,-0.03636724,0.014252937,0.09780268,0.107306756,-0.040012535,0.09973916,0.22772911,-0.049306527
0.016392846,-0.13971655,-0.030735113,-0.0087555,-0.19155806,0.0020679622,0.0010805784,0.0023045891,0.018321548,-0.074370004,-0.033120606,0.028291766,-0.030637624,0.063431956,-0.03117508,-0.020200156,-0.0446065,0.18786237,-0.103292406,0.049092293,-0.024174366,-0.08260035,0.08941459,-0.0066111702,-0.065653235,0.10431075,-0.01876241,0.16377248,-0.08769085,0.005783289,-0.012000113,-0.0052762534,0.11361603,0.05370689,-0.060351282,0.02144702,0.078059636,0.0024735753,0.03689509,0.08092855,0.08461586,0.16555351,0.01903539,-0.10408629,0.02909551,0.014772659,0.103749506,0.018061176,-0.030729234,0.09464545,-0.0011901403,0.031328965,-0.1698542,0.1088351,-0.06720398,-0.011672093,-0.2584884,-0.07909422,-0.013146355,0.075543955,0.06824898,-0.010822359,-0.058677375,0.030547757,-0.0032223698,-0.15637372,0.023147333,0.14083552,0.026463475,-0.017875377,0.15640289,-0.079371415,0.12584318,-0.026144149,0.0169451,-0.07968783,0.08276376,-0.14888056,0.0045444,0.020514535,0.034261074,0.0974821,-0.0130462125,0.030486535,-0.089660846,0.060140904,-0.07952747,-0.060897112,-0.1409994,-0.013338531,-0.04685894,-0.00506096,0.0956068,0.030671943,0.13962898,0.02489365,0.09001131,-0.091895424,0.022959992,-0.103551134,-0.14113411,0.20903523,-0.07683636,-0.033448238,-0.064967155,-0.026083672,-0.18583313,-0.21105927,-0.029577047,-0.10581367,0.028264752,0.022463186,-0.028017053,-0.13890672,0.11673822,-0.01961583,0.098359846,-0.018648319,-0.06957181,0.02101532,0.027159048,-0.002228628,0.07580497,-0.071877226,0.041777533,0.0200962,-0.017460853,0.069899276
-0.012061961,-0.15638274,0.018680612,-0.038378794,0.08827024,0.058305398,0.21929972,-0.015545995,-0.04661622,0.01317213,0.14397804,-0.11899042,0.06648313,-0.09208371,-0.0053988933,0.052216273,-0.03940676,0.08696168,-0.09562954,-0.13854393,0.027533233,0.15484363,-0.04371456,-0.021325203,-0.010349371,-0.044934105,0.012091665,-0.08160654,0.07586292,-0.06544466,-0.07971805,0.04850843,0.050943997,-0.115680635,0.00023258754,-0.057592265,-0.1224556,-0.061467215,-0.12276422,0.047740757,0.13469902,-0.11918915,0.09803168,0.027736297,0.018699698,0.086326644,-0.10749234,-0.041077834,0.14124835,-0.001150287,-0.012754142,-0.11005919,-0.15357964,0.116980106,0.10758424,-0.07328428,0.0016647791,0.082716174,0.040225454,0.02252823,-0.07210144,0.009395604,-0.06712658,-0.11955037,0.03896285,0.046003498,0.11528337,0.04228841,0.059538696,-0.11913876,0.0120172845,-0.047276266,-0.04727638,0.008611388,0.0862931,-0.089975,0.004325217,0.011810139,-0.027686635,-0.021060474,-0.067203924,-0.009430414,-0.101868644,0.043891214,-0.017367328,0.06026978,0.07615802,-0.17307372,-0.093773514,0.13067083,-0.0024750314,0.064030886,-0.026800316,0.10010643,-0.012669315,-0.013906075,-0.006058959,0.0025682775,0.0050464156,-0.0011573451,0.011437251,-0.028743243,-0.03413164,0.029360661,-0.0162301,0.06169133,0.025473913,-0.103629716,-0.064921886,0.058778618,-0.009422394,0.011406431,0.08666731,-0.011137086,-0.0065855784,-0.047176838,0.037014704,-0.09932182,-0.12979715,0.019506862,-0.030276103,-0.05747985,-0.018257419,-0.042185336,0.080272205,0.006256528,0.13558815,0.10317358
-0.008841407,0.05349425,0.097572975,0.012217814,-0.100524284,-0.070974566,0.21230817,0.083737694,0.0003988635,-0.17287077,0.060482167,-0.073513255,0.024553638,-0.07628727,0.08530206,0.106028765,0.15338403,-0.029529557,0.120049894,0.06018856,0.017258577,-0.10314362,0.13433926,0.036947433,-0.10148723,0.073750205,0.018748868,0.071902536,0.10505485,-0.2105364,-0.022302847,-0.03531818,-0.13788256,-0.036792133,0.08147061,-0.009908401,0.13414516,-0.03736265,-0.03058691,-0.051516727,0.061299,0.028664991,-0.047720596,-0.03584406,0.05617284,0.026333058,0.06477849,0.013795122,0.02633814,-0.114797905,0.045304324,-0.1356639,0.03689898,0.034978203,-0.14002542,-0.020291507,-0.004530541,-0.0016656079,0.07214296,0.09919089,-0.06840706,0.0051377835,-0.0040919348,-0.010163168,-0.055745076,-0.030119825,-0.08726151,-0.11539238,0.15822901,-0.03455264,-0.0674533,0.022224441,0.1337292,0.047890004,0.009370379,-0.052823894,-0.1211579,-0.15878038,0.0775316,-0.041519735,0.1415348,-0.013697125,0.08991267,-0.05617514,0.110040374,0.04247329,-0.08797362,0.13533518,0.06429174,-0.04710177,-0.0076426985,0.10598494,0.019332241,0.01598081,-0.06875201,0.023025863,-0.09093277,0.06061833,-0.0063688983,-0.049317785,-0.07723476,0.07714532,0.12365477,-0.029828764,0.0040405663,0.06677433,0.01897826,0.005678182,-0.00042304187,0.11143659,0.043016236,-0.072140336,-0.031190576,-0.12555866,-0.0033186954,0.009354758,-0.05045224,0.016819919,-0.0672638,-0.02313699,0.11149271,-0.03251578,-0.050158385,-0.054550383,0.13619623,-0.048526347,-0.018391252,-0.14118095
0.042325947,-0.15782705,-0.008236065,0.03649318,0.00084291876,-0.028590912,0.031150997,-0.047140773,-0.062379524,-0.021174269,-0.027056973,-0.0011591628,0.032469314,-0.028110448,-0.03712317,-0.02789926,-0.0010609153,0.03437826,-0.006568696,-0.1110437,-0.116068326,0.09794958,0.07144566,-0.09217158,-0.011485446,-0.05427415,0.07046926,-0.015925309,0.13334982,0.068065375,0.06666261,0.027559604,0.12101008,0.15689233,0.096612155,0.09001681,-0.116327465,0.069374315,-0.048539035,0.12067538,0.16650139,0.043043252,-0.0725107,0.03972996,-0.08658137,0.082976006,0.040705085,-0.2430025,-0.07833752,0.07742244,-0.021546226,-0.047910064,-0.014628871,0.0072207064,-0.0335843,-0.03740985,-0.14207746,-0.0028649569,0.015955124,0.013836794,-0.0681086,-0.07558519,0.053733572,0.03802568,0.0060771387,0.12988426,-0.20663221,0.001089172,-0.09402094,0.0962319,-0.11880159,0.0404893,0.009667771,-0.06349133,0.18140088,-0.051940616,-0.10626265,-0.0077877985,0.14894159,-0.14116937,0.06477002,0.15363592,0.011828827,0.06499434,0.0018828753,0.006127142,0.08056245,7.555571e-05,0.074106224,0.081005886,-0.07651759,-0.04728416,0.11578415,0.090728,-0.032874882,-0.07454882,0.06823525,0.06565916,-0.06832837,-0.061088223,0.10460954,-0.15432692,-0.033302654,-0.04027204,-0.025370285,0.06555497,-0.19784178,0.094913006,0.066856064,-0.025792405,-0.027163103,-0.03539835,0.05899375,-0.039884493,-0.10966786,0.034281712,-0.06008905,0.12531528,0.018888086,-0.025892217,-0.12077738,0.0317284,-0.05169691,-0.025856756,-0.024749883,-0.013971092,0.012514445,-0.07894994
0.06589626,-0.031215016,0.006997947,-0.057881247,0.002269968,-0.0033465892,-0.010095174,0.25518417,-0.00085557974,-0.12134976,-0.034072183,0.1501853,0.17097022,0.08280127,0.061954875,-0.054454446,0.054301552,0.008971196,0.14417991,-0.0035627808,-0.048523653,-0.14345078,0.032382697,-0.014745162,0.058043912,-0.102027394,-0.17245913,-0.07838885,-0.07848222,0.09074777,0.06295259,0.101075925,0.03759656,0.0453517,-0.031911023,0.02729489,-0.075078756,0.08255308,-0.057806157,-0.016189102,-0.09875143,-0.03794958,0.051711526,0.010170354,-0.050196525,0.025689367,0.024305042,0.02750831,0.09587482,0.06088189,-0.094452254,-0.0021234269,-0.056368116,0.057251614,-0.025955105,0.10377491,0.009323102,0.067489766,0.035568126,0.06831883,0.092248864,0.040814847,-0.034772594,-0.01328715,0.0035766873,0.010636383,-0.012694132,-0.042447012,-0.0068163387,-0.096552536,-0.2064694,0.113324724,-0.016349908,0.0681611,0.06989098,0.05551651,-0.28752127,-0.040067293,0.015370747,-0.050680257,-0.106684275,-0.106759526,-0.009451484,-0.06463563,-0.11234084,-0.005721947,0.0777135,0.06356715,0.10840284,-0.013410274,0.044244885,-0.07495335,0.095987245,-0.10363672,0.038200535,-0.0832528,0.15975888,0.083595976,0.041085776,-0.03235454,-0.09223683,-0.03401199,-0.0015212195,0.06617525,0.081302345,-0.09165993,0.014609161,-0.030848404,0.02583455,-0.08219767,0.059508886,0.020698598,0.032557607,0.019649439,-0.043023143,-0.058483798,-0.11922532,0.12724037,-0.17019837,0.072683595,-0.09810582,0.1038595,-0.058423623,-0.006957066,-0.021714538,0.024485761,0.048700348,0.093501404
0.028523246,0.06992885,-0.045206018,0.07440743,-0.023030916,-0.07826292,-0.02157434,-0.043605007,-0.05501726,0.096544765,-0.06877381,-0.15157084,0.10355314,0.004933409,-0.011100088,0.1331055,0.007977993,0.14288017,0.036168788,-0.02471052,-0.084749855,-0.01981825,-0.045983687,-0.1349399,0.020206412,0.14787495,-0.04346902,0.014983073,-0.050844092,-0.00802126,0.014245354,0.01090542,-0.101528056,-0.023655977,-0.04052624,0.25895697,0.012315545,-0.058006126,-0.060960185,0.20241235,0.1036151,-0.12284962,-0.09641272,-0.07939827,0.0877084,0.04512668,0.00051966956,0.102993436,0.13501427,-0.08871613,0.10786921,0.022469569,-0.02428422,0.06793376,-0.029067146,-0.008431376,-0.07784637,-0.0439415,0.04960793,0.10513621,-0.051793147,0.053345464,-0.0067125326,0.05624593,-0.007989945,0.2411118,0.01949855,0.0032093897,0.107752964,-0.090942234,-0.024376107,-0.0039560823,-0.11739562,0.050088968,-0.09469599,0.004169768,0.018003387,0.11172876,0.17717215,0.015400117,0.062449273,0.059590053,0.0016129578,0.09676936,-0.07822444,0.10166826,-0.033315737,-0.13883463,0.032443676,-0.08684525,0.018281372,0.0005950903,-0.07363525,-0.11670144,0.045356695,-0.07941553,0.11274635,-0.008710568,0.040507168,0.048859328,-0.001974958,-0.15664697,-0.048294924,-0.23610234,-0.015318022,-0.10171918,0.053068936,0.026232783,0.05232587,-0.0024147488,0.0772467,-0.0013379761,-0.12928995,0.058299802,-0.015915243,0.035467383,-0.043076236,-0.029602218,0.04147834,0.062117428,-0.04442674,0.027636725,0.19008774,0.035549898,0.22236454,-0.017050728,0.085536815,-0.088261515
-0.09668803,-0.020017171,-0.073056564,0.00044247607,0.014962605,0.039028652,0.022337245,-0.10958213,0.02356709,0.031678937,0.039921075,0.016256394,-0.054795478,0.03218244,-0.018040916,-0.01944528,0.0723898,0.04220618,-0.10338764,0.085045174,-0.17171334,0.08139972,-0.07595506,0.08806819,0.06791283,-0.113674894,0.1342698,-0.039165895,-0.026300853,-0.07951259,0.106238894,0.04739395,-0.085378826,0.14997081,0.0957115,-0.09134067,-0.023335226,0.05247089,-0.12353686,0.018284276,-0.049381237,-0.20352149,0.024689535,-0.08078169,-0.057939146,0.04951162,-0.0056914445,-0.012336796,-0.01883113,0.14183114,-0.051064372,-0.1275648,-0.015364519,0.07979807,0.07100024,0.02054114,-0.009645327,0.10314492,0.098543026,-0.019289803,0.12981974,0.037128262,0.13061258,-0.13324158,-0.039638735,0.0013275507,0.13431633,0.034831267,-0.009172238,0.17767344,0.115676254,-0.18833515,0.069693245,0.102088235,0.12454316,0.06163691,-0.021058165,-0.11573146,0.20764738,0.006025933,0.07513165,0.039649278,0.01364723,0.00774666,0.0394229,-0.010475349,0.03614254,-0.048203528,-0.0037925362,0.038087375,0.05441551,-0.01753353,0.0007838042,0.024383586,-0.076593004,-0.08036856,-0.2048871,-0.15692437,-0.054924905,0.0019259483,-0.018214101,-0.11472223,-0.04866329,0.013759015,0.03373416,-0.14369896,0.0676817,0.114796296,-0.07588037,-0.02190425,0.028155416,0.03713033,-0.050281662,0.051165827,0.10745411,-0.01597563,-0.07820285,0.1389066,-0.1316787,-0.15227577,-0.023099583,0.03327342,0.04382221,0.009711497,0.007774636,0.108549796,-0.16117305,-0.13860682
-0.06767787,0.06491345,-0.07340005,-0.092369094,0.04409819,-0.15649201,-0.0873083,0.09148985,-0.0835045,0.14271733,0.017980935,0.017198212,0.08444329,-0.13571355,0.02561519,-0.16564338,0.10746084,-0.07953577,-0.057144143,0.042848658,-0.07213149,-0.018682264,-0.13593532,0.0016922208,0.024686132,0.042698734,0.07531487,0.02493212,-0.0042445837,0.023886679,0.016696611,-0.15713121,0.033207174,-0.033141382,0.01898217,-0.013531063,-0.19680503,-0.04199923,-0.027022325,0.034523204,-0.028820768,0.032149073,-0.007972078,-0.0409935,-0.11845662,-0.09804938,-0.06602787,0.027003963,-0.11001684,-0.013908031,-0.009897842,-0.10347929,-0.007513847,0.019984702,0.04993495,-0.03714316,0.15619549,-0.041152216,-0.07941865,-0.02107705,0.008732324,0.0062692696,-0.14184861,0.1413108,-0.011716305,0.065812245,0.22005123,-0.005309688,-0.1564739,0.015613969,0.15308736,0.0005023109,-0.03317379,0.01071263,-0.090765975,0.026007952,-0.023668386,-0.050720673,0.057452343,0.05328756,0.015244431,0.12862873,0.06851034,-0.08246593,0.023414968,0.107187554,-0.07168609,0.116997905,0.07836758,-0.078839734,0.13096766,0.0110835405,-0.063885316,0.07059364,0.029688114,-0.05512848,-0.04148069,0.14966282,0.07375133,0.06702409,-0.05554971,0.054049708,-0.015434998,0.0098750405,-0.010491055,0.06783556,-0.12868656,-0.0246289,0.028722653,0.00475639,0.09846957,0.052971464,-0.14853288,0.11689447,0.022501655,-0.07461597,0.05739653,0.041629355,-0.023925405,0.085117616,0.02019491,-0.072468676,-0.031355128,0.14047347,0.13260183,0.05686011,0.04909836,-0.0058703325
0.013735242,-0.053252593,-0.083303206,-0.05559937,0.1618543,0.059800852,-0.09334038,-0.011782633,-0.078995556,0.016946027,0.112196475,-0.012884813,0.0042941896,-0.029579677,-0.0076995865,-0.026993465,0.12649713,-0.07210156,0.009525762,0.029695773,-0.0067407573,0.22907165,0.056195147,-0.07456935,-0.08800481,0.18936545,0.067784466,-0.01075979,0.013833774,-0.018060464,0.12496909,-0.031527944,-0.05300761,0.12311002,-0.1375242,0.049434498,-0.13723555,-0.058588095,0.110972516,-0.022797592,-0.044492077,0.099999286,0.016838072,0.16906627,0.026371105,0.08893381,0.04086227,0.08341844,0.005769346,-0.04235945,0.056750525,0.031593375,-0.043854978,-0.006784868,0.017299792,-0.017395135,-0.017825874,0.0069782287,-0.07435769,0.0020697503,-0.032605156,0.040402144,0.038430676,0.08194007,-0.01759927,-0.11676328,0.0427339,0.009878666,0.21675509,0.049782947,-0.066608004,-0.014907113,0.06952459,-0.05136739,-0.06708623,-0.012203723,-0.020015076,-0.036605414,-0.15776922,-0.015405864,0.042516872,0.09315712,-0.002158318,-0.0955242,-0.000107144384,0.048536066,-0.057860695,-0.061401967,-0.11634971,-0.00021835836,-0.116454184,-0.012501119,0.11990573,-0.02694044,0.01877398,-0.08790499,0.016147338,0.071850374,0.07546156,-0.104511134,-0.061366476,0.10879222,-0.026447987,-0.07671283,0.0038509113,0.039390415,0.0026628633,0.12269901,0.018047463,-0.0054402673,-0.06654148,-0.07065411,0.027833708,0.011398886,0.07907853,0.05918522,0.057100546,0.077609874,-0.11088966,0.058567204,0.07083197,0.0075628823,-0.08929523,0.013948219,0.11678868,-0.01853566,-0.00866894,-0.06204827
